city,person_id,credit_card,transactions
CityC,person_0,card_44151,36
CityB,person_1,card_39650,9
CityB,person_2,card_43000,72
CityB,person_3,card_19438,21
CityD,person_4,card_47714,13
CityD,person_5,card_43286,41
CityA,person_6,card_26726,32
CityA,person_7,card_3451,42
CityA,person_8,card_1930,94
CityD,person_9,card_46803,62
CityA,person_10,card_22081,45
CityD,person_11,card_44940,33
CityB,person_12,card_34621,32
CityC,person_13,card_44528,78
CityD,person_14,card_44041,54
CityB,person_15,card_21044,65
CityC,person_16,card_45281,34
CityC,person_17,card_2634,43
CityD,person_18,card_574,12
CityA,person_19,card_27352,77
CityC,person_20,card_32019,65
CityB,person_21,card_47291,92
CityA,person_22,card_15734,45
CityD,person_23,card_32161,25
CityA,person_24,card_13636,86
CityD,person_25,card_24623,71
CityC,person_26,card_32440,90
CityA,person_27,card_15194,96
CityA,person_28,card_3636,49
CityA,person_29,card_18087,60
CityD,person_30,card_43722,34
CityA,person_31,card_38027,55
CityB,person_32,card_45727,29
CityB,person_33,card_42098,33
CityA,person_34,card_20847,61
CityB,person_35,card_33775,68
CityC,person_36,card_2174,80
CityB,person_37,card_40746,20
CityA,person_38,card_27107,24
CityB,person_39,card_38943,79
CityB,person_40,card_40187,65
CityA,person_41,card_9806,63
CityC,person_42,card_34816,44
CityA,person_43,card_12119,44
CityD,person_44,card_12299,93
CityD,person_45,card_2799,74
CityD,person_46,card_47462,62
CityC,person_47,card_265,20
CityC,person_48,card_8920,70
CityD,person_49,card_9687,27
CityA,person_50,card_39041,76
CityA,person_51,card_6032,23
CityA,person_52,card_22193,86
CityB,person_53,card_24360,85
CityA,person_54,card_33342,27
CityD,person_55,card_7916,48
CityA,person_56,card_12064,31
CityC,person_57,card_43109,87
CityC,person_58,card_25389,38
CityD,person_59,card_16127,49
CityD,person_60,card_23606,52
CityD,person_61,card_16051,100
CityA,person_62,card_14951,89
CityC,person_63,card_42706,30
CityB,person_64,card_38027,42
CityD,person_65,card_28051,2
CityC,person_66,card_48445,17
CityB,person_67,card_40864,92
CityB,person_68,card_49447,90
CityB,person_69,card_9243,10
CityC,person_70,card_35855,5
CityB,person_71,card_43152,3
CityD,person_72,card_23804,67
CityC,person_73,card_38916,40
CityB,person_74,card_37776,60
CityD,person_75,card_28123,27
CityC,person_76,card_47173,88
CityA,person_77,card_32754,33
CityD,person_78,card_7827,12
CityA,person_79,card_10831,55
CityC,person_80,card_21715,46
CityC,person_81,card_17740,46
CityA,person_82,card_543,23
CityC,person_83,card_13488,32
CityC,person_84,card_49191,96
CityD,person_85,card_19616,57
CityC,person_86,card_49470,73
CityD,person_87,card_17025,34
CityA,person_88,card_24686,44
CityC,person_89,card_26261,32
CityC,person_90,card_31349,10
CityA,person_91,card_5070,88
CityC,person_92,card_23057,27
CityC,person_93,card_31379,42
CityB,person_94,card_36337,38
CityB,person_95,card_44864,60
CityC,person_96,card_28434,20
CityA,person_97,card_35078,17
CityC,person_98,card_3548,77
CityB,person_99,card_15884,83
CityA,person_100,card_20459,63
CityC,person_101,card_22417,22
CityA,person_102,card_21070,1
CityD,person_103,card_21048,35
CityA,person_104,card_11950,32
CityA,person_105,card_46399,69
CityB,person_106,card_48282,23
CityD,person_107,card_8121,32
CityA,person_108,card_4651,60
CityC,person_109,card_6105,76
CityC,person_110,card_21374,71
CityA,person_111,card_41321,14
CityC,person_112,card_578,79
CityC,person_113,card_36575,9
CityD,person_114,card_44257,81
CityD,person_115,card_21597,33
CityC,person_116,card_17309,12
CityA,person_117,card_8084,7
CityC,person_118,card_36699,39
CityC,person_119,card_42597,38
CityA,person_120,card_33982,62
CityB,person_121,card_19666,34
CityB,person_122,card_6877,6
CityB,person_123,card_33105,43
CityA,person_124,card_26799,68
CityB,person_125,card_10546,82
CityD,person_126,card_11498,41
CityA,person_127,card_9313,12
CityD,person_128,card_3947,13
CityB,person_129,card_24837,84
CityA,person_130,card_42971,55
CityB,person_131,card_48356,56
CityC,person_132,card_26319,37
CityC,person_133,card_11128,53
CityC,person_134,card_39283,25
CityA,person_135,card_2003,100
CityD,person_136,card_16713,60
CityA,person_137,card_19803,100
CityB,person_138,card_34287,28
CityB,person_139,card_35880,89
CityC,person_140,card_12044,33
CityA,person_141,card_36550,92
CityB,person_142,card_21792,89
CityD,person_143,card_43797,21
CityB,person_144,card_20866,17
CityC,person_145,card_39619,10
CityA,person_146,card_115,94
CityA,person_147,card_17769,24
CityB,person_148,card_29343,33
CityD,person_149,card_13292,12
CityC,person_150,card_35193,21
CityA,person_151,card_9359,33
CityB,person_152,card_24588,2
CityD,person_153,card_28726,88
CityC,person_154,card_29083,84
CityD,person_155,card_17872,15
CityA,person_156,card_16411,31
CityB,person_157,card_981,42
CityB,person_158,card_18810,56
CityA,person_159,card_13940,58
CityC,person_160,card_19118,98
CityD,person_161,card_42945,9
CityD,person_162,card_48966,86
CityD,person_163,card_1214,82
CityC,person_164,card_43490,42
CityB,person_165,card_757,63
CityA,person_166,card_30974,25
CityB,person_167,card_31921,4
CityB,person_168,card_28442,24
CityD,person_169,card_29702,30
CityA,person_170,card_16741,82
CityA,person_171,card_39975,19
CityC,person_172,card_17800,23
CityC,person_173,card_39616,72
CityB,person_174,card_20422,52
CityC,person_175,card_10023,100
