city,person_id,credit_card,transactions
CityC,person_0,card_2717,86
CityC,person_1,card_4120,87
CityB,person_2,card_4007,52
CityB,person_3,card_4027,8
CityA,person_4,card_3174,14
CityD,person_5,card_2206,60
CityB,person_6,card_3905,95
CityC,person_7,card_3693,4
CityC,person_8,card_2253,34
CityD,person_9,card_4738,31
CityB,person_10,card_2294,94
CityD,person_11,card_125,4
CityD,person_12,card_2434,56
CityD,person_13,card_5,30
CityB,person_14,card_3101,41
CityA,person_15,card_4598,45
CityB,person_16,card_2544,11
CityC,person_17,card_510,14
CityC,person_18,card_1064,25
CityA,person_19,card_119,98
CityC,person_20,card_4957,5
CityA,person_21,card_2651,84
CityD,person_22,card_2536,19
CityB,person_23,card_671,17
CityD,person_24,card_1636,99
CityA,person_25,card_4501,90
CityC,person_26,card_2200,17
CityD,person_27,card_3983,30
CityB,person_28,card_4753,14
CityB,person_29,card_4429,26
CityC,person_30,card_2137,30
CityA,person_31,card_130,2
CityA,person_32,card_4259,49
CityA,person_33,card_1086,52
CityA,person_34,card_4177,64
CityB,person_35,card_198,50
CityA,person_36,card_4297,15
CityA,person_37,card_3952,3
CityB,person_38,card_2186,52
CityD,person_39,card_2013,94
CityA,person_40,card_4068,65
CityA,person_41,card_1203,9
CityD,person_42,card_4708,76
CityD,person_43,card_611,35
CityB,person_44,card_2989,4
CityB,person_45,card_4235,42
CityB,person_46,card_2588,11
CityA,person_47,card_3672,35
CityC,person_48,card_3180,66
CityB,person_49,card_117,96
CityD,person_50,card_378,32
CityC,person_51,card_480,43
CityD,person_52,card_2629,55
CityB,person_53,card_132,23
CityC,person_54,card_3197,9
CityB,person_55,card_270,10
CityD,person_56,card_1291,18
CityC,person_57,card_2364,16
CityC,person_58,card_4410,88
CityC,person_59,card_1327,86
CityC,person_60,card_100,28
CityA,person_61,card_4166,78
CityB,person_62,card_3468,15
CityB,person_63,card_1135,75
CityD,person_64,card_4370,85
CityC,person_65,card_827,8
CityB,person_66,card_864,95
CityC,person_67,card_2001,13
CityC,person_68,card_1333,86
CityC,person_69,card_3772,92
CityD,person_70,card_2927,39
CityB,person_71,card_4993,50
CityA,person_72,card_473,18
CityB,person_73,card_1281,91
CityA,person_74,card_4759,67
CityD,person_75,card_4061,23
CityD,person_76,card_1398,94
CityC,person_77,card_2931,52
CityC,person_78,card_3308,94
CityA,person_79,card_1512,59
CityB,person_80,card_242,69
CityA,person_81,card_3563,18
CityB,person_82,card_1438,16
CityD,person_83,card_3180,67
CityD,person_84,card_2105,42
CityD,person_85,card_3219,22
CityB,person_86,card_2911,4
CityB,person_87,card_4706,49
CityA,person_88,card_45,4
CityC,person_89,card_91,25
CityC,person_90,card_2677,57
CityC,person_91,card_2767,48
CityD,person_92,card_2875,42
CityD,person_93,card_3464,97
CityD,person_94,card_2084,32
CityD,person_95,card_195,14
CityC,person_96,card_131,73
CityC,person_97,card_260,96
CityD,person_98,card_1368,29
CityC,person_99,card_1648,60
CityC,person_100,card_481,93
CityC,person_101,card_3151,58
CityD,person_102,card_2215,94
CityB,person_103,card_81,57
CityA,person_104,card_2035,84
CityA,person_105,card_1271,21
CityB,person_106,card_1418,1
CityC,person_107,card_1613,62
CityC,person_108,card_2136,32
CityA,person_109,card_2760,50
CityC,person_110,card_573,50
CityC,person_111,card_2645,51
CityB,person_112,card_3661,3
CityB,person_113,card_1427,29
CityD,person_114,card_3582,20
CityB,person_115,card_2711,75
CityB,person_116,card_4558,79
CityA,person_117,card_4452,53
CityD,person_118,card_3903,51
CityA,person_119,card_3264,79
CityC,person_120,card_608,49
CityD,person_121,card_3972,35
CityB,person_122,card_2218,4
CityB,person_123,card_3780,25
CityA,person_124,card_4130,31
CityB,person_125,card_3128,5
CityA,person_126,card_4597,96
CityD,person_127,card_706,33
CityA,person_128,card_2318,77
CityA,person_129,card_530,54
CityA,person_130,card_3517,54
CityB,person_131,card_3807,96
CityA,person_132,card_2308,75
CityB,person_133,card_3383,62
CityD,person_134,card_3340,65
CityD,person_135,card_2892,48
CityA,person_136,card_4846,99
CityD,person_137,card_2665,37
CityC,person_138,card_1349,1
CityB,person_139,card_4533,92
CityD,person_140,card_430,72
CityA,person_141,card_4291,61
CityC,person_142,card_3075,84
CityB,person_143,card_3084,32
CityD,person_144,card_2402,57
CityC,person_145,card_3570,41
CityA,person_146,card_2868,5
CityB,person_147,card_321,15
CityB,person_148,card_527,60
CityC,person_149,card_2392,89
CityC,person_150,card_3569,54
CityB,person_151,card_3894,51
CityC,person_152,card_2975,68
CityD,person_153,card_2829,12
CityD,person_154,card_4335,25
CityD,person_155,card_3419,3
CityB,person_156,card_646,64
CityC,person_157,card_968,66
CityC,person_158,card_2475,96
CityB,person_159,card_4761,51
CityB,person_160,card_2379,86
CityB,person_161,card_4851,25
CityB,person_162,card_4757,54
CityC,person_163,card_4417,21
CityA,person_164,card_102,3
CityB,person_165,card_2995,45
CityA,person_166,card_4930,17
CityD,person_167,card_2020,95
CityD,person_168,card_2233,34
CityB,person_169,card_1906,26
CityB,person_170,card_3848,61
CityD,person_171,card_1427,6
CityC,person_172,card_3368,81
CityC,person_173,card_2276,76
CityB,person_174,card_761,16
CityC,person_175,card_986,98
CityD,person_176,card_4137,59
CityC,person_177,card_2294,84
CityD,person_178,card_1465,3
CityC,person_179,card_3447,18
CityB,person_180,card_1933,78
CityB,person_181,card_3144,2
CityA,person_182,card_1580,60
CityD,person_183,card_542,87
CityD,person_184,card_1367,46
CityA,person_185,card_4872,63
CityB,person_186,card_362,6
CityC,person_187,card_3665,66
CityC,person_188,card_3076,35
CityC,person_189,card_4302,89
CityD,person_190,card_4594,30
CityC,person_191,card_475,72
CityC,person_192,card_1490,33
CityA,person_193,card_4296,10
CityB,person_194,card_1846,71
CityD,person_195,card_4635,9
CityC,person_196,card_3205,6
CityD,person_197,card_829,37
CityB,person_198,card_1989,81
CityA,person_199,card_740,67
CityC,person_200,card_4467,25
CityB,person_201,card_3556,21
CityD,person_202,card_1649,49
CityA,person_203,card_3923,74
CityB,person_204,card_4891,13
CityD,person_205,card_4538,37
CityA,person_206,card_3666,61
CityD,person_207,card_838,52
CityA,person_208,card_2617,89
CityA,person_209,card_4650,41
CityD,person_210,card_4748,80
CityC,person_211,card_274,20
CityA,person_212,card_1431,57
CityB,person_213,card_3820,8
CityD,person_214,card_2193,68
CityB,person_215,card_672,89
CityB,person_216,card_3604,58
CityA,person_217,card_4502,99
CityB,person_218,card_4285,55
CityD,person_219,card_2018,12
CityD,person_220,card_3945,44
CityA,person_221,card_252,19
CityA,person_222,card_2413,17
CityD,person_223,card_4852,23
CityC,person_224,card_3135,41
CityA,person_225,card_264,36
CityD,person_226,card_4508,84
CityA,person_227,card_2434,69
CityA,person_228,card_3763,41
CityC,person_229,card_2303,83
CityA,person_230,card_2834,56
CityB,person_231,card_1964,71
CityA,person_232,card_4880,52
CityA,person_233,card_778,76
CityD,person_234,card_2902,16
CityA,person_235,card_3768,4
CityB,person_236,card_486,4
CityA,person_237,card_4168,70
CityA,person_238,card_854,95
CityD,person_239,card_4247,23
CityD,person_240,card_781,42
CityD,person_241,card_1841,57
CityB,person_242,card_1411,33
CityC,person_243,card_4348,35
CityB,person_244,card_271,18
CityB,person_245,card_3948,63
CityC,person_246,card_2329,91
CityA,person_247,card_4388,9
CityD,person_248,card_4136,54
CityD,person_249,card_2674,41
CityB,person_250,card_2660,11
CityA,person_251,card_355,72
CityA,person_252,card_391,93
CityD,person_253,card_347,38
CityA,person_254,card_1253,45
CityD,person_255,card_3456,48
CityB,person_256,card_3034,70
CityB,person_257,card_2542,46
CityB,person_258,card_4153,7
CityB,person_259,card_4782,77
CityD,person_260,card_1521,58
CityC,person_261,card_778,54
CityC,person_262,card_1211,72
CityA,person_263,card_2281,86
CityA,person_264,card_4925,78
CityD,person_265,card_2394,99
CityA,person_266,card_1645,97
CityA,person_267,card_1262,36
CityA,person_268,card_995,18
CityD,person_269,card_106,86
CityD,person_270,card_3539,85
CityD,person_271,card_3720,92
CityC,person_272,card_3772,45
CityA,person_273,card_3759,53
CityC,person_274,card_2935,48
CityA,person_275,card_930,19
CityA,person_276,card_3622,72
CityB,person_277,card_4364,54
CityD,person_278,card_2816,71
CityB,person_279,card_2936,97
CityC,person_280,card_3595,2
CityC,person_281,card_963,53
CityD,person_282,card_4252,89
CityB,person_283,card_1572,59
CityC,person_284,card_4800,6
CityA,person_285,card_3675,52
CityA,person_286,card_2247,37
CityA,person_287,card_4146,10
CityC,person_288,card_254,1
CityC,person_289,card_819,93
CityC,person_290,card_4762,16
CityC,person_291,card_4339,61
CityA,person_292,card_1183,90
CityA,person_293,card_2836,25
CityA,person_294,card_1871,5
CityB,person_295,card_4004,55
CityD,person_296,card_4737,23
CityD,person_297,card_1899,85
CityA,person_298,card_2262,73
CityA,person_299,card_3410,63
CityB,person_300,card_3522,45
CityB,person_301,card_1776,78
CityA,person_302,card_3084,16
CityD,person_303,card_1424,96
CityA,person_304,card_4064,2
CityC,person_305,card_1311,39
CityC,person_306,card_193,50
CityB,person_307,card_3305,51
CityB,person_308,card_215,82
CityB,person_309,card_4582,41
CityA,person_310,card_1125,48
CityD,person_311,card_3359,76
CityD,person_312,card_2287,65
CityC,person_313,card_2956,40
CityD,person_314,card_3301,83
CityD,person_315,card_138,76
CityC,person_316,card_1160,25
CityA,person_317,card_2471,64
CityA,person_318,card_2149,89
CityA,person_319,card_3529,43
CityA,person_320,card_3233,28
CityA,person_321,card_2770,18
CityD,person_322,card_4590,49
CityB,person_323,card_4073,63
CityC,person_324,card_2915,40
CityA,person_325,card_3408,56
CityC,person_326,card_4488,11
CityD,person_327,card_3179,42
CityC,person_328,card_4105,93
CityA,person_329,card_3400,30
CityB,person_330,card_819,25
CityC,person_331,card_1689,51
CityC,person_332,card_3839,97
CityD,person_333,card_929,98
CityC,person_334,card_3485,4
CityA,person_335,card_1487,75
CityC,person_336,card_1110,67
CityB,person_337,card_3627,82
CityB,person_338,card_2563,27
CityB,person_339,card_1284,85
CityD,person_340,card_1646,73
CityC,person_341,card_3905,26
CityD,person_342,card_2735,43
CityC,person_343,card_4797,48
CityD,person_344,card_4198,61
CityD,person_345,card_2007,21
CityC,person_346,card_2304,79
CityD,person_347,card_943,72
CityA,person_348,card_494,38
CityC,person_349,card_3263,18
CityC,person_350,card_2399,96
CityB,person_351,card_1310,73
CityC,person_352,card_1158,3
CityA,person_353,card_3567,39
CityD,person_354,card_1756,18
CityD,person_355,card_736,76
CityC,person_356,card_4126,24
CityD,person_357,card_4859,20
CityB,person_358,card_4333,89
CityB,person_359,card_733,66
CityD,person_360,card_733,17
CityB,person_361,card_3705,49
CityC,person_362,card_4683,58
CityA,person_363,card_2049,34
CityB,person_364,card_2969,70
CityD,person_365,card_366,20
CityC,person_366,card_192,18
CityB,person_367,card_3496,62
CityD,person_368,card_1929,37
CityB,person_369,card_5,25
CityD,person_370,card_4848,91
CityA,person_371,card_2623,19
CityD,person_372,card_1675,90
CityC,person_373,card_1752,87
CityD,person_374,card_496,7
CityD,person_375,card_1366,61
CityA,person_376,card_726,43
CityD,person_377,card_2137,84
CityA,person_378,card_1712,70
CityB,person_379,card_4928,69
CityC,person_380,card_4753,63
CityA,person_381,card_2621,45
CityD,person_382,card_1203,42
CityC,person_383,card_2281,19
CityC,person_384,card_2578,64
CityD,person_385,card_872,78
CityD,person_386,card_4157,96
CityA,person_387,card_3343,96
CityD,person_388,card_2724,8
CityB,person_389,card_4687,39
CityB,person_390,card_1313,56
CityC,person_391,card_2775,32
CityD,person_392,card_4523,65
CityB,person_393,card_4252,70
CityC,person_394,card_3492,8
CityA,person_395,card_270,75
CityC,person_396,card_878,71
CityD,person_397,card_3955,10
CityA,person_398,card_824,36
CityB,person_399,card_4246,1
CityD,person_400,card_550,1
CityA,person_401,card_1602,23
CityB,person_402,card_2936,12
CityA,person_403,card_2993,36
CityD,person_404,card_3130,36
CityD,person_405,card_1807,7
CityA,person_406,card_4199,6
CityD,person_407,card_3851,20
CityC,person_408,card_2264,48
CityB,person_409,card_4761,33
CityB,person_410,card_1798,32
CityB,person_411,card_90,62
CityB,person_412,card_4434,86
CityB,person_413,card_2150,66
CityB,person_414,card_3291,97
CityB,person_415,card_3813,49
CityD,person_416,card_4981,70
CityC,person_417,card_762,75
CityA,person_418,card_3417,78
CityB,person_419,card_4995,28
CityC,person_420,card_4348,5
CityA,person_421,card_2486,17
CityB,person_422,card_2450,71
CityC,person_423,card_4501,65
CityA,person_424,card_1680,38
CityC,person_425,card_477,12
CityA,person_426,card_1155,62
CityB,person_427,card_1442,25
CityA,person_428,card_3944,40
CityD,person_429,card_554,50
CityC,person_430,card_4911,50
CityD,person_431,card_3272,83
CityA,person_432,card_3953,97
CityC,person_433,card_3660,39
CityC,person_434,card_168,98
CityB,person_435,card_843,40
CityD,person_436,card_4699,80
CityB,person_437,card_1426,3
CityD,person_438,card_3026,21
CityD,person_439,card_763,43
CityC,person_440,card_2252,46
CityB,person_441,card_3642,72
CityA,person_442,card_3515,4
CityA,person_443,card_4807,48
CityD,person_444,card_645,64
CityC,person_445,card_386,70
CityA,person_446,card_4918,79
CityB,person_447,card_1782,25
CityB,person_448,card_1574,54
CityD,person_449,card_1220,94
CityC,person_450,card_4126,30
CityD,person_451,card_2242,29
CityC,person_452,card_4938,63
CityA,person_453,card_1738,77
CityB,person_454,card_2899,68
CityA,person_455,card_1426,80
CityD,person_456,card_3589,53
CityB,person_457,card_1126,27
CityC,person_458,card_2492,19
CityB,person_459,card_2922,85
CityB,person_460,card_3112,18
CityB,person_461,card_1759,10
CityD,person_462,card_3605,21
CityC,person_463,card_303,90
CityD,person_464,card_831,64
CityC,person_465,card_3333,76
CityD,person_466,card_1519,64
CityB,person_467,card_3704,17
CityD,person_468,card_928,21
CityC,person_469,card_4022,34
CityA,person_470,card_1090,34
CityB,person_471,card_2130,30
CityA,person_472,card_3795,43
CityB,person_473,card_3872,60
CityB,person_474,card_3774,38
CityD,person_475,card_2348,25
CityD,person_476,card_8,81
CityC,person_477,card_4428,79
CityA,person_478,card_2548,55
CityD,person_479,card_3985,77
CityD,person_480,card_1402,89
CityA,person_481,card_4124,56
CityD,person_482,card_4238,75
CityA,person_483,card_2967,77
CityB,person_484,card_883,70
CityA,person_485,card_1340,9
CityB,person_486,card_4693,61
CityD,person_487,card_1825,48
CityC,person_488,card_3525,42
CityA,person_489,card_699,100
CityB,person_490,card_1113,37
CityA,person_491,card_3271,76
CityC,person_492,card_491,87
CityA,person_493,card_2873,39
CityA,person_494,card_1753,46
CityB,person_495,card_2478,85
CityA,person_496,card_1352,25
CityC,person_497,card_1790,16
CityA,person_498,card_705,57
CityA,person_499,card_2358,35
CityB,person_500,card_127,4
CityC,person_501,card_2104,61
CityC,person_502,card_2651,17
CityB,person_503,card_3051,77
CityB,person_504,card_4686,46
CityA,person_505,card_1795,55
CityA,person_506,card_3302,1
CityC,person_507,card_3396,14
CityA,person_508,card_4265,45
CityA,person_509,card_4513,74
CityC,person_510,card_4918,46
CityD,person_511,card_78,58
CityC,person_512,card_1737,53
CityB,person_513,card_294,86
CityB,person_514,card_1041,13
CityA,person_515,card_2312,90
CityC,person_516,card_22,82
CityB,person_517,card_3602,21
CityB,person_518,card_1080,92
CityC,person_519,card_889,34
CityB,person_520,card_3908,68
CityC,person_521,card_3995,41
CityC,person_522,card_4439,65
CityB,person_523,card_2438,34
CityB,person_524,card_975,20
CityB,person_525,card_1609,28
CityA,person_526,card_1920,58
CityB,person_527,card_2512,95
CityD,person_528,card_1931,7
CityB,person_529,card_4906,39
CityD,person_530,card_3501,48
CityA,person_531,card_1688,10
CityC,person_532,card_2549,81
CityA,person_533,card_3984,91
CityB,person_534,card_4487,7
CityD,person_535,card_1969,35
CityD,person_536,card_4028,5
CityB,person_537,card_2766,24
CityD,person_538,card_2617,63
CityB,person_539,card_2401,29
CityD,person_540,card_3124,15
CityC,person_541,card_1598,80
CityA,person_542,card_3368,77
CityB,person_543,card_679,17
CityB,person_544,card_2359,5
CityC,person_545,card_4472,43
CityC,person_546,card_4514,16
CityC,person_547,card_2880,99
CityB,person_548,card_4536,70
CityC,person_549,card_3098,54
CityA,person_550,card_4851,29
CityB,person_551,card_2802,29
CityD,person_552,card_2413,63
CityA,person_553,card_3074,56
CityB,person_554,card_3703,91
CityD,person_555,card_3173,82
CityC,person_556,card_2705,80
CityB,person_557,card_153,6
CityA,person_558,card_1376,8
CityB,person_559,card_1256,70
CityA,person_560,card_3818,90
CityC,person_561,card_48,21
CityA,person_562,card_2178,20
CityD,person_563,card_4924,40
CityB,person_564,card_3468,8
CityD,person_565,card_3140,50
CityC,person_566,card_1323,95
CityC,person_567,card_766,88
CityB,person_568,card_305,94
CityA,person_569,card_2234,31
CityB,person_570,card_2533,29
CityC,person_571,card_2064,90
CityD,person_572,card_842,8
CityD,person_573,card_3390,81
CityB,person_574,card_1186,74
CityD,person_575,card_1621,37
CityC,person_576,card_3850,26
CityC,person_577,card_3488,38
CityA,person_578,card_1939,10
CityA,person_579,card_3431,7
CityB,person_580,card_2673,17
CityB,person_581,card_4551,79
CityA,person_582,card_307,92
CityC,person_583,card_1704,82
CityB,person_584,card_3880,58
CityA,person_585,card_4962,47
CityC,person_586,card_4525,27
CityB,person_587,card_4804,99
CityB,person_588,card_1656,61
CityC,person_589,card_4980,42
CityB,person_590,card_1397,27
CityC,person_591,card_30,80
CityA,person_592,card_1856,52
CityB,person_593,card_4343,88
CityB,person_594,card_1000,74
CityC,person_595,card_3233,88
CityB,person_596,card_1525,25
CityD,person_597,card_554,16
CityB,person_598,card_2467,23
CityC,person_599,card_134,50
CityC,person_600,card_1968,19
CityD,person_601,card_549,83
CityB,person_602,card_1071,65
CityC,person_603,card_4109,56
CityA,person_604,card_4261,26
CityA,person_605,card_590,90
CityB,person_606,card_4346,24
CityA,person_607,card_730,48
CityD,person_608,card_2672,56
CityC,person_609,card_179,81
CityD,person_610,card_3541,61
CityB,person_611,card_3349,81
CityD,person_612,card_4072,87
CityD,person_613,card_1954,74
CityD,person_614,card_2705,32
CityB,person_615,card_768,12
CityC,person_616,card_372,92
CityC,person_617,card_3992,63
CityB,person_618,card_4354,94
CityB,person_619,card_3448,78
CityB,person_620,card_4537,24
CityB,person_621,card_1873,74
CityD,person_622,card_3968,62
CityB,person_623,card_2463,47
CityB,person_624,card_3939,51
CityA,person_625,card_3413,34
CityB,person_626,card_2283,6
CityC,person_627,card_3177,57
CityC,person_628,card_281,9
CityB,person_629,card_2622,16
CityD,person_630,card_1326,10
CityB,person_631,card_1174,35
CityC,person_632,card_1369,62
CityC,person_633,card_4309,96
CityC,person_634,card_1917,100
CityA,person_635,card_3063,17
CityD,person_636,card_1261,37
CityA,person_637,card_2547,94
CityC,person_638,card_1878,25
CityD,person_639,card_4306,95
CityC,person_640,card_2944,33
CityB,person_641,card_3817,53
CityD,person_642,card_609,59
CityA,person_643,card_3310,6
CityB,person_644,card_3468,64
CityC,person_645,card_819,38
CityD,person_646,card_4336,40
CityD,person_647,card_3255,68
CityD,person_648,card_3650,15
CityA,person_649,card_2298,54
CityD,person_650,card_3512,98
CityA,person_651,card_4869,2
CityB,person_652,card_506,58
CityD,person_653,card_4166,55
CityC,person_654,card_801,94
CityB,person_655,card_4390,100
CityB,person_656,card_437,45
CityA,person_657,card_2820,13
CityB,person_658,card_991,64
CityD,person_659,card_4158,72
CityA,person_660,card_4467,92
CityB,person_661,card_3561,76
CityA,person_662,card_3706,71
CityD,person_663,card_2930,94
CityC,person_664,card_4324,5
CityD,person_665,card_2685,30
CityA,person_666,card_2893,77
CityB,person_667,card_1228,45
CityD,person_668,card_3522,60
CityA,person_669,card_186,92
CityD,person_670,card_2077,20
CityC,person_671,card_2555,29
CityB,person_672,card_2805,90
CityA,person_673,card_1612,39
CityC,person_674,card_138,63
CityD,person_675,card_154,30
CityD,person_676,card_2789,44
CityD,person_677,card_1052,58
CityB,person_678,card_2780,39
CityB,person_679,card_3430,41
CityB,person_680,card_3754,100
CityD,person_681,card_455,94
CityD,person_682,card_2053,24
CityA,person_683,card_2615,20
CityD,person_684,card_3597,36
CityC,person_685,card_3381,87
CityD,person_686,card_546,21
CityD,person_687,card_3008,97
CityC,person_688,card_3026,32
CityB,person_689,card_304,35
CityD,person_690,card_4059,89
CityB,person_691,card_3855,87
CityD,person_692,card_3192,41
CityD,person_693,card_1208,94
CityA,person_694,card_4955,50
CityD,person_695,card_949,20
CityB,person_696,card_3618,91
CityB,person_697,card_4824,45
CityC,person_698,card_3840,70
CityC,person_699,card_4805,42
CityB,person_700,card_4849,61
CityC,person_701,card_3504,16
CityB,person_702,card_2722,94
CityD,person_703,card_3339,60
CityC,person_704,card_2912,43
CityC,person_705,card_3567,7
CityA,person_706,card_2153,32
CityA,person_707,card_1666,59
CityB,person_708,card_3818,90
CityA,person_709,card_4592,99
CityA,person_710,card_4145,67
CityC,person_711,card_1966,17
CityA,person_712,card_764,12
CityD,person_713,card_492,93
CityB,person_714,card_3470,13
CityA,person_715,card_2180,73
CityC,person_716,card_2781,79
CityA,person_717,card_3822,40
CityB,person_718,card_502,79
CityC,person_719,card_4126,69
CityA,person_720,card_4836,48
CityD,person_721,card_3442,27
CityC,person_722,card_4017,94
CityB,person_723,card_671,46
CityA,person_724,card_61,78
CityA,person_725,card_2060,28
CityA,person_726,card_170,2
CityC,person_727,card_886,8
CityD,person_728,card_4906,18
CityB,person_729,card_3146,67
CityA,person_730,card_630,21
CityC,person_731,card_2830,65
CityA,person_732,card_689,70
CityC,person_733,card_1534,78
CityC,person_734,card_1048,33
CityA,person_735,card_4162,87
CityC,person_736,card_4058,4
CityB,person_737,card_57,23
CityD,person_738,card_1646,3
CityD,person_739,card_4876,71
